date,rate
2012-07-13,1.545
2012-07-16,1.5447
2012-07-17,1.5511
2012-07-18,1.5475
2012-07-19,1.5356
2012-07-20,1.5422
2012-07-23,1.5448
2012-07-24,1.5479
2012-07-25,1.5508
2012-07-26,1.5439
2012-07-27,1.5461
2012-07-30,1.542
2012-07-31,1.5356
2012-08-01,1.5441
2012-08-02,1.5532
2012-08-03,1.5481
2012-08-06,1.5608
2012-08-07,1.5524
2012-08-08,1.5436
2012-08-09,1.5529
2012-08-10,1.5617
2012-08-13,1.56
2012-08-14,1.5691
2012-08-15,1.5791
2012-08-16,1.5688
2012-08-17,1.5673
2012-08-20,1.5612
2012-08-21,1.5531
2012-08-22,1.5588
2012-08-23,1.5513
2012-08-24,1.5469
2012-08-27,1.5463
2012-08-28,1.5564
2012-08-29,1.5563
2012-08-30,1.5471
2012-08-31,1.5396
2012-09-03,1.5371
2012-09-04,1.5302
2012-09-05,1.5308
2012-09-06,1.5323
2012-09-07,1.5328
2012-09-10,1.5309
2012-09-11,1.5252
2012-09-12,1.525
2012-09-13,1.5281
2012-09-14,1.5241
2012-09-17,1.5276
2012-09-18,1.5171
2012-09-19,1.5184
2012-09-20,1.5214
2012-09-21,1.5239
2012-09-24,1.5201
2012-09-25,1.5189
2012-09-26,1.5233
2012-09-27,1.5297
2012-09-28,1.5307
2012-10-01,1.5265
2012-10-02,1.5267
2012-10-03,1.5316
2012-10-04,1.5266
2012-10-05,1.5409
2012-10-08,1.5436
2012-10-09,1.5392
2012-10-10,1.5347
2012-10-11,1.5445
2012-10-12,1.5465
2012-10-15,1.5414
2012-10-16,1.5383
2012-10-17,1.541
2012-10-18,1.5443
2012-10-19,1.5442
2012-10-22,1.5479
2012-10-23,1.5523
2012-10-24,1.5498
2012-10-25,1.5451
2012-10-26,1.5505
2012-10-29,1.5473
2012-10-30,1.5498
2012-10-31,1.554
2012-11-01,1.5609
2012-11-02,1.5543
2012-11-05,1.5536
2012-11-06,1.5451
2012-11-07,1.5546
2012-11-08,1.5493
2012-11-09,1.5478
2012-11-12,1.5476
2012-11-13,1.5472
2012-11-14,1.5561
2012-11-15,1.5495
2012-11-16,1.5542
2012-11-19,1.5558
2012-11-20,1.5612
2012-11-21,1.5572
2012-11-22,1.549
2012-11-23,1.5502
2012-11-26,1.5449
2012-11-27,1.5519
2012-11-28,1.5528
2012-11-29,1.5468
2012-11-30,1.556
2012-12-03,1.5492
2012-12-04,1.5521
2012-12-05,1.5615
2012-12-06,1.5591
2012-12-07,1.5652
2012-12-10,1.5617
2012-12-11,1.5593
2012-12-12,1.5523
2012-12-13,1.5536
2012-12-14,1.5593
2012-12-17,1.555
2012-12-18,1.5567
2012-12-19,1.5541
2012-12-20,1.5469
2012-12-21,1.5463
2012-12-24,1.5429
2012-12-25,1.5426
2012-12-26,1.5513
2012-12-27,1.5543
2012-12-28,1.563
2012-12-31,1.5705
2013-01-01,1.5655
2013-01-02,1.5688
2013-01-03,1.5725
2013-01-04,1.5753
2013-01-07,1.5689
2013-01-08,1.5722
2013-01-09,1.5772
2013-01-10,1.5756
2013-01-11,1.5793
2013-01-14,1.58
2013-01-15,1.5792
2013-01-16,1.5815
2013-01-17,1.5777
2013-01-18,1.573
2013-01-21,1.5801
2013-01-22,1.5846
2013-01-23,1.5773
2013-01-24,1.5773
2013-01-25,1.576
2013-01-28,1.5588
2013-01-29,1.5604
2013-01-30,1.5553
2013-01-31,1.5581
2013-02-01,1.5568
2013-02-04,1.5582
2013-02-05,1.5631
2013-02-06,1.5659
2013-02-07,1.5702
2013-02-08,1.5767
2013-02-11,1.576
2013-02-12,1.5712
2013-02-13,1.5729
2013-02-14,1.5658
2013-02-15,1.5672
2013-02-18,1.5638
2013-02-19,1.5649
2013-02-20,1.5825
2013-02-21,1.5883
2013-02-22,1.5923
2013-02-25,1.5962
2013-02-26,1.6
2013-02-27,1.5939
2013-02-28,1.5989
2013-03-01,1.5923
2013-03-04,1.5906
2013-03-05,1.5977
2013-03-06,1.599
2013-03-07,1.5974
2013-03-08,1.5931
2013-03-11,1.5868
2013-03-12,1.5859
2013-03-13,1.5866
2013-03-14,1.5881
2013-03-15,1.5919
2013-03-18,1.5914
2013-03-19,1.5981
2013-03-20,1.5961
2013-03-21,1.5991
2013-03-22,1.5948
2013-03-25,1.5884
2013-03-26,1.5908
2013-03-27,1.5784
2013-03-28,1.5809
2013-03-29,1.5768
2013-04-01,1.5743
2013-04-02,1.5723
2013-04-03,1.5722
2013-04-04,1.5758
2013-04-05,1.5786
2013-04-08,1.5795
2013-04-09,1.5843
2013-04-10,1.5806
2013-04-11,1.5919
2013-04-12,1.5942
2013-04-15,1.5984
2013-04-16,1.5978
2013-04-17,1.5957
2013-04-18,1.5987
2013-04-19,1.5892
2013-04-22,1.586
2013-04-23,1.5904
2013-04-24,1.5965
2013-04-25,1.6
2013-04-26,1.6
2013-04-29,1.5941
2013-04-30,1.5795
2013-05-01,1.5837
2013-05-02,1.5922
2013-05-03,1.5872
2013-05-06,1.5889
2013-05-07,1.5827
2013-05-08,1.5806
2013-05-09,1.5822
2013-05-10,1.585
2013-05-13,1.5925
2013-05-14,1.596
2013-05-15,1.5927
2013-05-16,1.5856
2013-05-17,1.5876
2013-05-20,1.5892
2013-05-21,1.5912
2013-05-22,1.5929
2013-05-23,1.5922
2013-05-24,1.6
2013-05-27,1.5976
2013-05-28,1.596
2013-05-29,1.6
2013-05-30,1.5991
2013-05-31,1.5968
2013-06-03,1.6
2013-06-04,1.5915
2013-06-05,1.5928
2013-06-06,1.5936
2013-06-07,1.5938
2013-06-10,1.6
2013-06-11,1.5972
2013-06-12,1.6
2013-06-13,1.5986
2013-06-14,1.6
2013-06-17,1.593
2013-06-18,1.6
2013-06-19,1.5949
2013-06-20,1.5909
2013-06-21,1.6
2013-06-24,1.5958
2013-06-25,1.5954
2013-06-26,1.5939
2013-06-27,1.5945
2013-06-28,1.5915
2013-07-01,1.5938
2013-07-02,1.594
2013-07-03,1.5927
2013-07-04,1.5954
2013-07-05,1.5887
2013-07-08,1.5924
2013-07-09,1.5801
2013-07-10,1.5787
2013-07-11,1.581
2013-07-12,1.5734
2013-07-15,1.5701
2013-07-16,1.5662
2013-07-17,1.5653
2013-07-18,1.5579
2013-07-19,1.5507
2013-07-22,1.5401
2013-07-23,1.5469
2013-07-24,1.5439
2013-07-25,1.5428
2013-07-26,1.5451
2013-07-29,1.5501
2013-07-30,1.5502
2013-07-31,1.5511
2013-08-01,1.5433
2013-08-02,1.5403
2013-08-05,1.5371
2013-08-06,1.5373
2013-08-07,1.5376
2013-08-08,1.5426
2013-08-09,1.5445
2013-08-12,1.5382
2013-08-13,1.5343
2013-08-14,1.5438
2013-08-15,1.5392
2013-08-16,1.539
2013-08-19,1.5377
2013-08-20,1.5385
2013-08-21,1.5394
2013-08-22,1.5401
2013-08-23,1.5448
2013-08-26,1.5464
2013-08-27,1.544
2013-08-28,1.547
2013-08-29,1.5474
2013-08-30,1.554
2013-09-02,1.5495
2013-09-03,1.5522
2013-09-04,1.5544
2013-09-05,1.5437
2013-09-06,1.5451
2013-09-09,1.534
2013-09-10,1.5286
2013-09-11,1.5267
2013-09-12,1.5294
2013-09-13,1.5243
2013-09-16,1.5236
2013-09-17,1.517
2013-09-18,1.5167
2013-09-19,1.5169
2013-09-20,1.5197
2013-09-23,1.5221
2013-09-24,1.5354
2013-09-25,1.5373
2013-09-26,1.5299
2013-09-27,1.5339
2013-09-30,1.5389
2013-10-01,1.5451
2013-10-02,1.5424
2013-10-03,1.5331
2013-10-04,1.5371
2013-10-07,1.5319
2013-10-08,1.5347
2013-10-09,1.5327
2013-10-10,1.5409
2013-10-11,1.5431
2013-10-14,1.5427
2013-10-15,1.5412
2013-10-16,1.5361
2013-10-17,1.536
2013-10-18,1.5431
2013-10-21,1.5435
2013-10-22,1.5477
2013-10-23,1.5397
2013-10-24,1.5426
2013-10-25,1.5434
2013-10-28,1.5369
2013-10-29,1.5407
2013-10-30,1.5395
2013-10-31,1.5455
2013-11-01,1.5502
2013-11-04,1.5433
2013-11-05,1.5463
2013-11-06,1.5451
2013-11-07,1.5415
2013-11-08,1.541
2013-11-11,1.5337
2013-11-12,1.5327
2013-11-13,1.5286
2013-11-14,1.5231
2013-11-15,1.5294
2013-11-18,1.5287
2013-11-19,1.5371
2013-11-20,1.5389
2013-11-21,1.5303
2013-11-22,1.535
2013-11-25,1.5257
2013-11-26,1.5341
2013-11-27,1.5327
2013-11-28,1.5228
2013-11-29,1.5198
2013-12-02,1.5154
2013-12-03,1.5264
2013-12-04,1.5218
2013-12-05,1.5198
2013-12-06,1.525
2013-12-09,1.5194
2013-12-10,1.518
2013-12-11,1.5157
2013-12-12,1.5196
2013-12-13,1.5197
2013-12-16,1.5219
2013-12-17,1.5236
2013-12-18,1.5292
2013-12-19,1.5303
2013-12-20,1.5289
2013-12-23,1.5263
2013-12-24,1.5211
2013-12-25,1.516
2013-12-26,1.5204
2013-12-27,1.5123
2013-12-30,1.5163
2013-12-31,1.5124
2014-01-01,1.5179
2014-01-02,1.5192
2014-01-03,1.5127
2014-01-06,1.5183
2014-01-07,1.5233
2014-01-08,1.5222
2014-01-09,1.5188
2014-01-10,1.5225
2014-01-13,1.5301
2014-01-14,1.532
2014-01-15,1.5379
2014-01-16,1.5513
2014-01-17,1.5566
2014-01-20,1.5577
2014-01-21,1.5562
2014-01-22,1.5501
2014-01-23,1.5476
2014-01-24,1.5459
2014-01-27,1.5412
2014-01-28,1.543
2014-01-29,1.5554
2014-01-30,1.5522
2014-01-31,1.5455
2014-02-03,1.552
2014-02-04,1.5455
2014-02-05,1.5337
2014-02-06,1.5376
2014-02-07,1.5399
2014-02-10,1.5487
2014-02-11,1.5544
2014-02-12,1.5512
2014-02-13,1.5526
2014-02-14,1.5549
2014-02-17,1.554
2014-02-18,1.5534
2014-02-19,1.5469
2014-02-20,1.5403
2014-02-21,1.5348
2014-02-24,1.5321
2014-02-25,1.5238
2014-02-26,1.5265
2014-02-27,1.5318
2014-02-28,1.5332
2014-03-03,1.5315
2014-03-04,1.5305
2014-03-05,1.5332
2014-03-06,1.535
2014-03-07,1.5338
2014-03-10,1.5395
2014-03-11,1.5366
2014-03-12,1.5398
2014-03-13,1.5385
2014-03-14,1.5401
2014-03-17,1.5415
2014-03-18,1.5367
2014-03-19,1.5307
2014-03-20,1.5296
2014-03-21,1.5251
2014-03-24,1.5267
2014-03-25,1.5269
2014-03-26,1.5266
2014-03-27,1.5282
2014-03-28,1.5319
2014-03-31,1.5299
2014-04-01,1.5312
2014-04-02,1.5275
2014-04-03,1.5285
2014-04-04,1.5312
2014-04-07,1.5312
2014-04-08,1.5333
2014-04-09,1.5391
2014-04-10,1.5336
2014-04-11,1.527
2014-04-14,1.5234
2014-04-15,1.5322
2014-04-16,1.5313
2014-04-17,1.5328
2014-04-18,1.5325
2014-04-21,1.5279
2014-04-22,1.5328
2014-04-23,1.5388
2014-04-24,1.5379
2014-04-25,1.5335
2014-04-28,1.5306
2014-04-29,1.5239
2014-04-30,1.5208
2014-05-01,1.5175
2014-05-02,1.5164
2014-05-05,1.5236
2014-05-06,1.5193
2014-05-07,1.5186
2014-05-08,1.516
2014-05-09,1.5178
2014-05-12,1.512
2014-05-13,1.517
2014-05-14,1.5153
2014-05-15,1.5025
2014-05-16,1.508
2014-05-19,1.4997
2014-05-20,1.5045
2014-05-21,1.5102
2014-05-22,1.5169
2014-05-23,1.5046
2014-05-26,1.5119
2014-05-27,1.5115
2014-05-28,1.5162
2014-05-29,1.5128
2014-05-30,1.5145
2014-06-02,1.5191
2014-06-03,1.5193
2014-06-04,1.5231
2014-06-05,1.5245
2014-06-06,1.5218
2014-06-09,1.5152
2014-06-10,1.5086
2014-06-11,1.507
2014-06-12,1.5085
2014-06-13,1.5021
2014-06-16,1.5004
2014-06-17,1.5007
2014-06-18,1.4977
2014-06-19,1.4978
2014-06-20,1.5012
2014-06-23,1.5043
2014-06-24,1.5104
2014-06-25,1.5093
2014-06-26,1.5037
2014-06-27,1.5112
2014-06-30,1.515
2014-07-01,1.5085
2014-07-02,1.503
2014-07-03,1.5055
2014-07-04,1.5116
2014-07-07,1.5222
2014-07-08,1.5343
2014-07-09,1.5386
2014-07-10,1.5439
2014-07-11,1.5367
2014-07-14,1.5356
2014-07-15,1.5381
2014-07-16,1.5309
2014-07-17,1.5348
2014-07-18,1.5316
2014-07-21,1.5425
2014-07-22,1.5416
2014-07-23,1.5433
2014-07-24,1.5339
2014-07-25,1.5298
2014-07-28,1.5324
2014-07-29,1.5317
2014-07-30,1.5304
2014-07-31,1.5237
2014-08-01,1.524
2014-08-04,1.5198
2014-08-05,1.5169
2014-08-06,1.5111
2014-08-07,1.5236
2014-08-08,1.5199
2014-08-11,1.5215
2014-08-12,1.5197
2014-08-13,1.5188
2014-08-14,1.5113
2014-08-15,1.5095
2014-08-18,1.5083
2014-08-19,1.516
2014-08-20,1.5177
2014-08-21,1.5146
2014-08-22,1.5118
2014-08-25,1.5087
2014-08-26,1.5076
2014-08-27,1.5056
2014-08-28,1.5092
2014-08-29,1.5151
2014-09-01,1.5175
2014-09-02,1.5238
2014-09-03,1.5266
2014-09-04,1.5237
2014-09-05,1.5215
2014-09-08,1.5221
2014-09-09,1.5149
2014-09-10,1.5178
2014-09-11,1.5195
2014-09-12,1.5331
2014-09-15,1.5257
2014-09-16,1.5202
2014-09-17,1.5105
2014-09-18,1.4999
2014-09-19,1.5107
2014-09-22,1.5122
2014-09-23,1.5208
2014-09-24,1.5148
2014-09-25,1.5124
2014-09-26,1.5046
2014-09-29,1.5091
2014-09-30,1.5235
2014-10-01,1.5288
2014-10-02,1.5223
2014-10-03,1.5265
2014-10-06,1.5292
2014-10-07,1.5367
2014-10-08,1.5453
2014-10-09,1.5461
2014-10-10,1.5439
2014-10-13,1.5437
2014-10-14,1.534
2014-10-15,1.5381
2014-10-16,1.5374
2014-10-17,1.5389
2014-10-20,1.546
2014-10-21,1.5476
2014-10-22,1.5324
2014-10-23,1.531
2014-10-24,1.5289
2014-10-27,1.5294
2014-10-28,1.5351
2014-10-29,1.5256
2014-10-30,1.5222
2014-10-31,1.5234
2014-11-03,1.523
2014-11-04,1.5184
2014-11-05,1.5198
2014-11-06,1.5179
2014-11-07,1.5214
2014-11-10,1.534
2014-11-11,1.5376
2014-11-12,1.5406
2014-11-13,1.5411
2014-11-14,1.541
2014-11-17,1.533
2014-11-18,1.5418
2014-11-19,1.539
2014-11-20,1.5412
2014-11-21,1.5381
2014-11-24,1.5373
2014-11-25,1.5352
2014-11-26,1.5389
2014-11-27,1.5418
2014-11-28,1.5459
2014-12-01,1.5493
2014-12-02,1.5588
2014-12-03,1.5663
2014-12-04,1.5725
2014-12-05,1.5786
2014-12-08,1.582
2014-12-09,1.5813
2014-12-10,1.5769
2014-12-11,1.5863
2014-12-12,1.588
2014-12-15,1.5838
2014-12-16,1.5883
2014-12-17,1.591
2014-12-18,1.5962
2014-12-19,1.595
2014-12-22,1.6
2014-12-23,1.6
2014-12-24,1.6
2014-12-25,1.6
2014-12-26,1.6
2014-12-29,1.5987
2014-12-30,1.6
2014-12-31,1.5901
2015-01-01,1.5892
2015-01-02,1.5901
2015-01-05,1.5867
2015-01-06,1.5886
2015-01-07,1.5879
2015-01-08,1.5861
2015-01-09,1.5914
2015-01-12,1.5896
2015-01-13,1.5941
2015-01-14,1.5927
2015-01-15,1.5942
2015-01-16,1.5958
2015-01-19,1.6
2015-01-20,1.6
2015-01-21,1.6
2015-01-22,1.6
2015-01-23,1.5956
2015-01-26,1.6
2015-01-27,1.5971
2015-01-28,1.5989
2015-01-29,1.5928
2015-01-30,1.5955
2015-02-02,1.5825
2015-02-03,1.5868
2015-02-04,1.59
2015-02-05,1.5973
2015-02-06,1.5917
2015-02-09,1.592
2015-02-10,1.5904
2015-02-11,1.6
2015-02-12,1.5979
2015-02-13,1.5934
2015-02-16,1.5939
2015-02-17,1.5842
2015-02-18,1.5849
2015-02-19,1.5912
2015-02-20,1.5859
2015-02-23,1.5885
2015-02-24,1.5859
2015-02-25,1.5801
2015-02-26,1.573
2015-02-27,1.5715
2015-03-02,1.574
2015-03-03,1.5842
2015-03-04,1.5898
2015-03-05,1.5935
2015-03-06,1.5899
2015-03-09,1.5767
2015-03-10,1.5775
2015-03-11,1.5835
2015-03-12,1.5868
2015-03-13,1.5818
2015-03-16,1.5824
2015-03-17,1.5797
2015-03-18,1.5714
2015-03-19,1.5714
2015-03-20,1.5659
2015-03-23,1.5601
2015-03-24,1.5555
2015-03-25,1.5588
2015-03-26,1.5609
2015-03-27,1.5649
2015-03-30,1.5603
2015-03-31,1.5564
2015-04-01,1.5619
2015-04-02,1.5673
2015-04-03,1.5673
2015-04-06,1.5774
2015-04-07,1.5831
2015-04-08,1.5805
2015-04-09,1.576
2015-04-10,1.5748
2015-04-13,1.5791
2015-04-14,1.5677
2015-04-15,1.5685
2015-04-16,1.5681
2015-04-17,1.5703
2015-04-20,1.5675
2015-04-21,1.565
2015-04-22,1.5678
2015-04-23,1.5657
2015-04-24,1.5669
2015-04-27,1.5724
2015-04-28,1.5734
2015-04-29,1.5763
2015-04-30,1.5819
2015-05-01,1.5808
2015-05-04,1.573
2015-05-05,1.5768
2015-05-06,1.5636
2015-05-07,1.5647
2015-05-08,1.5628
2015-05-11,1.5676
2015-05-12,1.5751
2015-05-13,1.5722
2015-05-14,1.5761
2015-05-15,1.5862
2015-05-18,1.5836
2015-05-19,1.5793
2015-05-20,1.5781
2015-05-21,1.5761
2015-05-22,1.5806
2015-05-25,1.5783
2015-05-26,1.5764
2015-05-27,1.578
2015-05-28,1.574
2015-05-29,1.5762
2015-06-01,1.5667
2015-06-02,1.5767
2015-06-03,1.5797
2015-06-04,1.584
2015-06-05,1.5847
2015-06-08,1.5893
2015-06-09,1.5848
2015-06-10,1.5843
2015-06-11,1.5929
2015-06-12,1.585
2015-06-15,1.5836
2015-06-16,1.5879
2015-06-17,1.5987
2015-06-18,1.6
2015-06-19,1.5959
2015-06-22,1.5908
2015-06-23,1.589
2015-06-24,1.5846
2015-06-25,1.5834
2015-06-26,1.5902
2015-06-29,1.5873
2015-06-30,1.5909
2015-07-01,1.5867
2015-07-02,1.5919
2015-07-03,1.5941
2015-07-06,1.5938
2015-07-07,1.5877
2015-07-08,1.5957
2015-07-09,1.6
2015-07-10,1.6
2015-07-13,1.6
2015-07-14,1.5943
2015-07-15,1.5907
2015-07-16,1.5946
2015-07-17,1.5984
2015-07-20,1.6
2015-07-21,1.6
2015-07-22,1.6
2015-07-23,1.5919
2015-07-24,1.5954
2015-07-27,1.5997
2015-07-28,1.6
2015-07-29,1.6
2015-07-30,1.5996
2015-07-31,1.5951
2015-08-03,1.6
2015-08-04,1.6
2015-08-05,1.5948
2015-08-06,1.6
2015-08-07,1.6
2015-08-10,1.6
2015-08-11,1.6
2015-08-12,1.6
2015-08-13,1.5978
2015-08-14,1.5881
2015-08-17,1.5898
2015-08-18,1.5807
2015-08-19,1.5797
2015-08-20,1.5776
2015-08-21,1.5864
2015-08-24,1.5833
2015-08-25,1.586
2015-08-26,1.5891
2015-08-27,1.5857
2015-08-28,1.5873
2015-08-31,1.586
2015-09-01,1.5878
2015-09-02,1.5825
2015-09-03,1.5803
2015-09-04,1.5778
2015-09-07,1.5872
2015-09-08,1.5907
2015-09-09,1.5937
2015-09-10,1.5929
2015-09-11,1.5958
2015-09-14,1.5939
2015-09-15,1.5951
2015-09-16,1.5883
2015-09-17,1.5837
2015-09-18,1.5856
2015-09-21,1.5843
2015-09-22,1.5889
2015-09-23,1.587
2015-09-24,1.5858
2015-09-25,1.5808
2015-09-28,1.5822
2015-09-29,1.5814
2015-09-30,1.5878
2015-10-01,1.5895
2015-10-02,1.5822
2015-10-05,1.579
2015-10-06,1.5797
2015-10-07,1.5829
2015-10-08,1.5895
2015-10-09,1.5913
2015-10-12,1.5915
2015-10-13,1.5893
2015-10-14,1.5872
2015-10-15,1.5888
2015-10-16,1.5892
2015-10-19,1.5936
2015-10-20,1.5973
2015-10-21,1.6
2015-10-22,1.6
2015-10-23,1.5926
2015-10-26,1.6
2015-10-27,1.5992
2015-10-28,1.6
2015-10-29,1.6
2015-10-30,1.6
2015-11-02,1.5949
2015-11-03,1.5978
2015-11-04,1.5939
2015-11-05,1.5993
2015-11-06,1.5982
2015-11-09,1.5982
2015-11-10,1.5973
2015-11-11,1.5909
2015-11-12,1.5884
2015-11-13,1.5885
2015-11-16,1.5975
2015-11-17,1.6
2015-11-18,1.6
2015-11-19,1.5983
2015-11-20,1.5977
2015-11-23,1.6
2015-11-24,1.5989
2015-11-25,1.5927
2015-11-26,1.5811
2015-11-27,1.5831
2015-11-30,1.5917
2015-12-01,1.5894
2015-12-02,1.5915
2015-12-03,1.594
2015-12-04,1.5825
2015-12-07,1.5771
2015-12-08,1.5712
2015-12-09,1.5706
2015-12-10,1.5697
2015-12-11,1.564
2015-12-14,1.563
2015-12-15,1.5694
2015-12-16,1.5688
2015-12-17,1.5712
2015-12-18,1.5678
2015-12-21,1.5693
2015-12-22,1.5715
2015-12-23,1.5675
2015-12-24,1.566
2015-12-25,1.561
2015-12-28,1.5605
2015-12-29,1.5626
2015-12-30,1.5626
2015-12-31,1.5589
2016-01-01,1.5604
2016-01-04,1.5539
2016-01-05,1.5704
2016-01-06,1.5672
2016-01-07,1.5658
2016-01-08,1.5719
2016-01-11,1.5724
2016-01-12,1.5658
2016-01-13,1.5638
2016-01-14,1.5603
2016-01-15,1.569
2016-01-18,1.5663
2016-01-19,1.5729
2016-01-20,1.5699
2016-01-21,1.5648
2016-01-22,1.5692
2016-01-25,1.5626
2016-01-26,1.5637
2016-01-27,1.5602
2016-01-28,1.5634
2016-01-29,1.5676
2016-02-01,1.5741
2016-02-02,1.5723
2016-02-03,1.5795
2016-02-04,1.5759
2016-02-05,1.5795
2016-02-08,1.5789
2016-02-09,1.5731
2016-02-10,1.5763
2016-02-11,1.5686
2016-02-12,1.5752
2016-02-15,1.5761
2016-02-16,1.5725
2016-02-17,1.566
2016-02-18,1.5631
2016-02-19,1.5621
2016-02-22,1.5629
2016-02-23,1.5619
2016-02-24,1.5655
2016-02-25,1.572
2016-02-26,1.574
2016-02-29,1.5669
2016-03-01,1.5659
2016-03-02,1.5675
2016-03-03,1.5612
2016-03-04,1.557
2016-03-07,1.5591
2016-03-08,1.5548
2016-03-09,1.5539
2016-03-10,1.5566
2016-03-11,1.5623
2016-03-14,1.5548
2016-03-15,1.5542
2016-03-16,1.5631
2016-03-17,1.5676
2016-03-18,1.5689
2016-03-21,1.5702
2016-03-22,1.5634
2016-03-23,1.5743
2016-03-24,1.5828
2016-03-25,1.5751
2016-03-28,1.5756
2016-03-29,1.5757
2016-03-30,1.5821
2016-03-31,1.5901
2016-04-01,1.5854
2016-04-04,1.5851
2016-04-05,1.5838
2016-04-06,1.5815
2016-04-07,1.578
2016-04-08,1.5739
2016-04-11,1.569
2016-04-12,1.5657
2016-04-13,1.5649
2016-04-14,1.5705
2016-04-15,1.5776
2016-04-18,1.5742
2016-04-19,1.5775
2016-04-20,1.577
2016-04-21,1.5803
2016-04-22,1.5842
2016-04-25,1.5895
2016-04-26,1.5914
2016-04-27,1.5711
2016-04-28,1.5775
2016-04-29,1.5715
2016-05-02,1.5746
2016-05-03,1.5828
2016-05-04,1.5858
2016-05-05,1.5924
2016-05-06,1.5952
2016-05-09,1.5868
2016-05-10,1.5906
2016-05-11,1.5878
2016-05-12,1.5819
2016-05-13,1.5799
2016-05-16,1.5821
2016-05-17,1.5817
2016-05-18,1.5811
2016-05-19,1.5788
2016-05-20,1.5741
2016-05-23,1.5711
2016-05-24,1.5656
2016-05-25,1.571
2016-05-26,1.5706
2016-05-27,1.5766
2016-05-30,1.5633
2016-05-31,1.5609
2016-06-01,1.564
2016-06-02,1.567
2016-06-03,1.5692
2016-06-06,1.5755
2016-06-07,1.5757
2016-06-08,1.5771
2016-06-09,1.5751
2016-06-10,1.5776
2016-06-13,1.5706
2016-06-14,1.5734
2016-06-15,1.5679
2016-06-16,1.5688
2016-06-17,1.5694
2016-06-20,1.5798
2016-06-21,1.5784
2016-06-22,1.5789
2016-06-23,1.5785
2016-06-24,1.5837
2016-06-27,1.5842
2016-06-28,1.5821
2016-06-29,1.5766
2016-06-30,1.5774
2016-07-01,1.5746
2016-07-04,1.5751
2016-07-05,1.5694
2016-07-06,1.5623
2016-07-07,1.5689
2016-07-08,1.5679
2016-07-11,1.5739
2016-07-12,1.5775
2016-07-13,1.5766
2016-07-14,1.5748
2016-07-15,1.5779
2016-07-18,1.5701
2016-07-19,1.5708
2016-07-20,1.5619
2016-07-21,1.5571
2016-07-22,1.5574
2016-07-25,1.5582
2016-07-26,1.5632
2016-07-27,1.5697
2016-07-28,1.5732
2016-07-29,1.5743
2016-08-01,1.573
2016-08-02,1.5671
2016-08-03,1.5626
2016-08-04,1.5626
2016-08-05,1.5608
2016-08-08,1.562
2016-08-09,1.5545
2016-08-10,1.548
2016-08-11,1.5418
2016-08-12,1.532
2016-08-15,1.5383
2016-08-16,1.5466
2016-08-17,1.5452
2016-08-18,1.5409
2016-08-19,1.5437
2016-08-22,1.5419
2016-08-23,1.5431
2016-08-24,1.5363
2016-08-25,1.5404
2016-08-26,1.5442
2016-08-29,1.5505
2016-08-30,1.5505
2016-08-31,1.5555
2016-09-01,1.56
2016-09-02,1.5578
2016-09-05,1.5533
2016-09-06,1.5539
2016-09-07,1.5508
2016-09-08,1.5554
2016-09-09,1.5636
2016-09-12,1.5623
2016-09-13,1.5608
2016-09-14,1.5607
2016-09-15,1.5573
2016-09-16,1.5554
2016-09-19,1.5477
2016-09-20,1.5508
2016-09-21,1.5496
2016-09-22,1.5487
2016-09-23,1.5445
2016-09-26,1.5491
2016-09-27,1.5525
2016-09-28,1.5541
2016-09-29,1.5411
2016-09-30,1.5352
2016-10-03,1.5428
2016-10-04,1.5444
2016-10-05,1.5406
2016-10-06,1.5361
2016-10-07,1.5406
2016-10-10,1.5366
2016-10-11,1.5416
2016-10-12,1.5499
2016-10-13,1.5511
2016-10-14,1.5504
2016-10-17,1.5382
2016-10-18,1.5332
2016-10-19,1.5354
2016-10-20,1.5404
2016-10-21,1.5396
2016-10-24,1.5208
2016-10-25,1.5206
2016-10-26,1.5218
2016-10-27,1.5234
2016-10-28,1.5194
2016-10-31,1.5186
2016-11-01,1.5087
2016-11-02,1.5029
2016-11-03,1.4943
2016-11-04,1.4885
2016-11-07,1.4905
2016-11-08,1.4882
2016-11-09,1.4933
2016-11-10,1.4877
2016-11-11,1.4886
2016-11-14,1.4913
2016-11-15,1.4891
2016-11-16,1.4845
2016-11-17,1.4737
2016-11-18,1.4733
2016-11-21,1.4753
2016-11-22,1.4733
2016-11-23,1.4745
2016-11-24,1.4723
2016-11-25,1.4687
2016-11-28,1.4761
2016-11-29,1.4843
2016-11-30,1.4816
2016-12-01,1.4819
2016-12-02,1.4856
2016-12-05,1.486
2016-12-06,1.4819
2016-12-07,1.4791
2016-12-08,1.4781
2016-12-09,1.4818
2016-12-12,1.4805
2016-12-13,1.4733
2016-12-14,1.48
2016-12-15,1.4826
2016-12-16,1.4819
2016-12-19,1.4809
2016-12-20,1.4792
2016-12-21,1.4819
2016-12-22,1.4799
2016-12-23,1.4765
2016-12-26,1.4803
2016-12-27,1.4838
2016-12-28,1.479
2016-12-29,1.482
2016-12-30,1.4803
2017-01-02,1.4709
2017-01-03,1.4714
2017-01-04,1.4735
2017-01-05,1.4849
2017-01-06,1.4887
2017-01-09,1.4918
2017-01-10,1.4941
2017-01-11,1.4988
2017-01-12,1.501
2017-01-13,1.5042
2017-01-16,1.5127
2017-01-17,1.509
